Año;Tipo territorio;Código territorio;Territorio;Valor;Estado dato
2012;Municipios;0685;Guadarrama;7.06;
2012;Municipios;0698;Hiruela (La);0.00;
2012;Municipios;0702;Horcajo de la Sierra-Aoslos;5.39;
2012;Municipios;0719;Horcajuelo de la Sierra;9.47;
2012;Municipios;0724;Hoyo de Manzanares;5.94;
2012;Municipios;0730;Humanes de Madrid;11.96;
2012;Municipios;0745;Leganés;9.77;
2012;Municipios;0758;Loeches;9.94;
2012;Municipios;0761;Lozoya;7.87;
2012;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;10.00;
2012;Municipios;0783;Madarcos;9.43;
2012;Municipios;0796;Madrid;7.46;
2012;Municipios;0800;Majadahonda;5.28;
2012;Municipios;0822;Manzanares el Real;8.55;
2012;Municipios;0838;Meco;11.03;
2012;Municipios;0843;Mejorada del Campo;10.38;
2012;Municipios;0856;Miraflores de la Sierra;9.95;
2012;Municipios;0869;Molar (El);9.09;
2012;Municipios;0875;Molinos (Los);7.63;
2012;Municipios;0881;Montejo de la Sierra;4.52;
2012;Municipios;0894;Moraleja de Enmedio;9.69;
2012;Municipios;0908;Moralzarzal;7.88;
2012;Municipios;0915;Morata de Tajuña;12.65;
2012;Municipios;0920;Móstoles;10.25;
2012;Municipios;0936;Navacerrada;6.44;
2012;Municipios;0941;Navalafuente;13.20;
2012;Municipios;0954;Navalagamella;10.45;
2012;Municipios;0967;Navalcarnero;10.38;
2012;Municipios;0973;Navarredonda y San Mamés;4.96;
2012;Municipios;0992;Navas del Rey;13.65;
2012;Municipios;1006;Nuevo Baztán;9.06;
2012;Municipios;1013;Olmeda de las Fuentes;5.92;
2012;Municipios;1028;Orusco de Tajuña;12.69;
2012;Municipios;1049;Paracuellos de Jarama;5.82;
2012;Municipios;1065;Parla;12.78;
2012;Municipios;1071;Patones;5.95;
2012;Municipios;1087;Pedrezuela;8.86;
2012;Municipios;1090;Pelayos de la Presa;12.56;
2012;Municipios;1104;Perales de Tajuña;12.55;
2012;Municipios;1111;Pezuela de las Torres;11.31;
2012;Municipios;1126;Pinilla del Valle;7.91;
2012;Municipios;1132;Pinto;9.66;
2012;Municipios;1147;Piñuécar-Gandullas;7.14;
2012;Municipios;1150;Pozuelo de Alarcón;4.25;
2012;Municipios;1163;Pozuelo del Rey;9.72;
2012;Municipios;1179;Prádena del Rincón;7.09;
2012;Municipios;1185;Puebla de la Sierra;5.05;
2012;Municipios;9020;Puentes Viejas;7.35;
2012;Municipios;1198;Quijorna;7.89;
2012;Municipios;1202;Rascafría;7.26;
2012;Municipios;1219;Redueña;6.87;
2012;Municipios;1224;Ribatejada;9.49;
2012;Municipios;1230;Rivas-Vaciamadrid;6.77;
2012;Municipios;1245;Robledillo de la Jara;7.55;
2012;Municipios;1258;Robledo de Chavela;8.85;
2012;Municipios;1261;Robregordo;7.69;
2012;Municipios;1277;Rozas de Madrid (Las);5.01;
2012;Municipios;1283;Rozas de Puerto Real;12.58;
2012;Municipios;1296;San Agustín del Guadalix;6.67;
2012;Municipios;1300;San Fernando de Henares;8.82;
2012;Municipios;1317;San Lorenzo de El Escorial;6.60;
2012;Municipios;1322;San Martín de la Vega;11.32;
2012;Municipios;1338;San Martín de Valdeiglesias;12.99;
2012;Municipios;1343;San Sebastián de los Reyes;7.65;
2012;Municipios;1356;Santa María de la Alameda;11.33;
2012;Municipios;1369;Santorcaz;12.13;
2012;Municipios;1375;Santos de la Humosa (Los);8.91;
2012;Municipios;1381;Serna del Monte (La);8.65;
2012;Municipios;1408;Serranillos del Valle;8.51;
2012;Municipios;1415;Sevilla la Nueva;7.97;
2012;Municipios;1436;Somosierra;5.43;
2012;Municipios;1441;Soto del Real;5.90;
2012;Municipios;1454;Talamanca de Jarama;10.26;
2012;Municipios;1467;Tielmes;11.58;
2012;Municipios;1473;Titulcia;13.52;
2012;Municipios;1489;Torrejón de Ardoz;10.58;
2012;Municipios;1492;Torrejón de la Calzada;9.22;
2012;Municipios;1505;Torrejón de Velasco;8.80;
2012;Municipios;1512;Torrelaguna;9.86;
2012;Municipios;1527;Torrelodones;4.29;
2012;Municipios;1533;Torremocha de Jarama;8.10;
2012;Municipios;1548;Torres de la Alameda;11.03;
2012;Municipios;9036;Tres Cantos;4.85;
2012;Municipios;1551;Valdaracete;15.34;
2012;Municipios;1564;Valdeavero;9.43;
2012;Municipios;1570;Valdelaguna;11.70;
2012;Municipios;1586;Valdemanco;7.27;
2012;Municipios;1599;Valdemaqueda;16.65;
2012;Municipios;1603;Valdemorillo;7.54;
2012;Municipios;1610;Valdemoro;9.56;
2012;Municipios;1625;Valdeolmos-Alalpardo;5.45;
2012;Municipios;1631;Valdepiélagos;8.23;
2012;Municipios;1646;Valdetorres de Jarama;10.91;
2012;Municipios;1659;Valdilecha;11.79;
2012;Municipios;1662;Valverde de Alcalá;8.84;
2012;Municipios;1678;Velilla de San Antonio;8.91;
2012;Municipios;1684;Vellón (El);10.15;
2012;Municipios;1697;Venturada;5.38;
2012;Municipios;1718;Villa del Prado;11.30;
2012;Municipios;1701;Villaconejos;12.80;
2012;Municipios;1723;Villalbilla;7.70;
2012;Municipios;1739;Villamanrique de Tajo;12.83;
2012;Municipios;1744;Villamanta;10.62;
2012;Municipios;1757;Villamantilla;8.54;
2012;Municipios;1760;Villanueva de la Cañada;5.46;
2012;Municipios;1782;Villanueva de Perales;8.95;
2012;Municipios;1776;Villanueva del Pardillo;6.29;
2012;Municipios;1795;Villar del Olmo;8.29;
2012;Municipios;1809;Villarejo de Salvanés;10.99;
2012;Municipios;1816;Villaviciosa de Odón;5.22;
2012;Municipios;1821;Villavieja del Lozoya;6.96;
2012;Municipios;1837;Zarzalejo;10.81;
2012;Zonas Estadísticas;03;Este Metropolitano;9.37;
2012;Zonas Estadísticas;01;Municipio de Madrid;7.46;
2012;Zonas Estadísticas;07;Nordeste Comunidad;9.31;
2012;Zonas Estadísticas;02;Norte Metropolitano;7.07;
2012;Zonas Estadísticas;05;Oeste Metropolitano;5.73;
2012;Zonas Estadísticas;11;Sierra Central;7.36;
2012;Zonas Estadísticas;06;Sierra Norte;8.78;
2012;Zonas Estadísticas;10;Sierra Sur;12.26;
2012;Zonas Estadísticas;08;Sudeste Comunidad;10.83;
2012;Zonas Estadísticas;09;Sudoeste Comunidad;9.04;
2012;Zonas Estadísticas;04;Sur Metropolitano;10.13;
2013;Comunidad de Madrid;;Comunidad de Madrid;8.80;
2013;Municipios;0014;Acebeda (La);11.94;
2013;Municipios;0029;Ajalvir;7.53;
2013;Municipios;0035;Alameda del Valle;6.05;
2013;Municipios;0040;Álamo (El);11.32;
2013;Municipios;0053;Alcalá de Henares;10.66;
2013;Municipios;0066;Alcobendas;7.48;
2013;Municipios;0072;Alcorcón;9.54;
2013;Municipios;0088;Aldea del Fresno;14.80;
2013;Municipios;0091;Algete;7.96;
2013;Municipios;0105;Alpedrete;7.05;
2013;Municipios;0112;Ambite;11.09;
2013;Municipios;0127;Anchuelo;12.24;
2013;Municipios;0133;Aranjuez;10.41;
2013;Municipios;0148;Arganda del Rey;11.60;
2013;Municipios;0151;Arroyomolinos;7.83;
2013;Municipios;0164;Atazar (El);11.65;
2013;Municipios;0170;Batres;9.82;
2013;Municipios;0186;Becerril de la Sierra;10.32;
2013;Municipios;0199;Belmonte de Tajo;12.95;
2013;Municipios;0210;Berrueco (El);10.27;
2013;Municipios;0203;Berzosa del Lozoya;8.88;
2013;Municipios;0225;Boadilla del Monte;4.60;
2013;Municipios;0231;Boalo (El);7.86;
2013;Municipios;0246;Braojos;9.52;
2013;Municipios;0259;Brea de Tajo;9.41;
2013;Municipios;0262;Brunete;7.92;
2013;Municipios;0278;Buitrago del Lozoya;8.86;
2013;Municipios;0284;Bustarviejo;10.33;
2013;Municipios;0297;Cabanillas de la Sierra;9.42;
2013;Municipios;0301;Cabrera (La);10.10;
2013;Municipios;0318;Cadalso de los Vidrios;16.47;
2013;Municipios;0323;Camarma de Esteruelas;11.14;
2013;Municipios;0339;Campo Real;11.86;
2013;Municipios;0344;Canencia;7.45;
2013;Municipios;0357;Carabaña;12.89;
2013;Municipios;0360;Casarrubuelos;12.53;
2013;Municipios;0376;Cenicientos;14.73;
2013;Municipios;0382;Cercedilla;8.35;
2013;Municipios;0395;Cervera de Buitrago;12.22;
2013;Municipios;0513;Chapinería;13.99;
2013;Municipios;0528;Chinchón;11.61;
2013;Municipios;0409;Ciempozuelos;10.68;
2013;Municipios;0416;Cobeña;6.31;
2013;Municipios;0468;Collado Mediano;8.92;
2013;Municipios;0474;Collado Villalba;9.92;
2013;Municipios;0437;Colmenar de Oreja;12.77;
2013;Municipios;0421;Colmenar del Arroyo;11.32;
2013;Municipios;0455;Colmenar Viejo;8.79;
2013;Municipios;0442;Colmenarejo;7.30;
2013;Municipios;0480;Corpa;11.40;
2013;Municipios;0493;Coslada;8.95;
2013;Municipios;0506;Cubas de la Sagra;9.45;
2013;Municipios;0534;Daganzo de Arriba;8.11;
2013;Municipios;0549;Escorial (El);7.41;
2013;Municipios;0552;Estremera;9.13;
2013;Municipios;0565;Fresnedillas de la Oliva;12.94;
2013;Municipios;0571;Fresno de Torote;9.74;
2013;Municipios;0587;Fuenlabrada;12.32;
2013;Municipios;0590;Fuente el Saz de Jarama;9.50;
2013;Municipios;0604;Fuentidueña de Tajo;14.90;
2013;Municipios;0611;Galapagar;8.65;
2013;Municipios;0626;Garganta de los Montes;11.70;
2013;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;9.51;
2013;Municipios;0647;Gascones;8.52;
2013;Municipios;0650;Getafe;9.80;
2013;Municipios;0663;Griñón;7.87;
2013;Municipios;0679;Guadalix de la Sierra;10.49;
2013;Municipios;0685;Guadarrama;7.78;
2013;Municipios;0698;Hiruela (La);0.00;
2013;Municipios;0702;Horcajo de la Sierra-Aoslos;5.92;
2013;Municipios;0719;Horcajuelo de la Sierra;4.65;
2013;Municipios;0724;Hoyo de Manzanares;5.98;
2013;Municipios;0730;Humanes de Madrid;13.26;
2013;Municipios;0745;Leganés;10.67;
2013;Municipios;0758;Loeches;10.53;
2013;Municipios;0761;Lozoya;7.52;
2013;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;9.29;
2013;Municipios;0783;Madarcos;10.91;
2013;Municipios;0796;Madrid;8.03;
2013;Municipios;0800;Majadahonda;5.44;
2013;Municipios;0822;Manzanares el Real;9.19;
2013;Municipios;0838;Meco;11.61;
2013;Municipios;0843;Mejorada del Campo;11.06;
2013;Municipios;0856;Miraflores de la Sierra;11.12;
2013;Municipios;0869;Molar (El);9.41;
2013;Municipios;0875;Molinos (Los);7.78;
2013;Municipios;0881;Montejo de la Sierra;3.90;
2013;Municipios;0894;Moraleja de Enmedio;10.84;
2013;Municipios;0908;Moralzarzal;8.01;
2013;Municipios;0915;Morata de Tajuña;13.58;
2013;Municipios;0920;Móstoles;11.26;
2013;Municipios;0936;Navacerrada;7.06;
2013;Municipios;0941;Navalafuente;12.92;
2013;Municipios;0954;Navalagamella;10.02;
2013;Municipios;0967;Navalcarnero;11.37;
2013;Municipios;0973;Navarredonda y San Mamés;7.81;
2013;Municipios;0992;Navas del Rey;14.61;
2013;Municipios;1006;Nuevo Baztán;9.94;
2013;Municipios;1013;Olmeda de las Fuentes;7.06;
2013;Municipios;1028;Orusco de Tajuña;13.46;
2013;Municipios;1049;Paracuellos de Jarama;5.93;
2013;Municipios;1065;Parla;13.33;
2013;Municipios;1071;Patones;5.58;
2013;Municipios;1087;Pedrezuela;9.25;
2013;Municipios;1090;Pelayos de la Presa;14.03;
2013;Municipios;1104;Perales de Tajuña;12.27;
2013;Municipios;1111;Pezuela de las Torres;10.90;
2013;Municipios;1126;Pinilla del Valle;7.62;
2013;Municipios;1132;Pinto;10.53;
2013;Municipios;1147;Piñuécar-Gandullas;9.09;
2013;Municipios;1150;Pozuelo de Alarcón;4.41;
2013;Municipios;1163;Pozuelo del Rey;10.46;
2013;Municipios;1179;Prádena del Rincón;8.73;
2013;Municipios;1185;Puebla de la Sierra;12.50;
2013;Municipios;9020;Puentes Viejas;7.10;
2013;Municipios;1198;Quijorna;8.84;
2013;Municipios;1202;Rascafría;6.76;
2013;Municipios;1219;Redueña;7.04;
2013;Municipios;1224;Ribatejada;9.48;
2013;Municipios;1230;Rivas-Vaciamadrid;7.41;
2013;Municipios;1245;Robledillo de la Jara;12.75;
2013;Municipios;1258;Robledo de Chavela;9.45;
2013;Municipios;1261;Robregordo;5.00;
2013;Municipios;1277;Rozas de Madrid (Las);5.43;
2013;Municipios;1283;Rozas de Puerto Real;12.40;
2013;Municipios;1296;San Agustín del Guadalix;7.45;
2013;Municipios;1300;San Fernando de Henares;9.69;
2013;Municipios;1317;San Lorenzo de El Escorial;6.99;
2013;Municipios;1322;San Martín de la Vega;11.86;
2013;Municipios;1338;San Martín de Valdeiglesias;14.08;
2013;Municipios;1343;San Sebastián de los Reyes;8.32;
2013;Municipios;1356;Santa María de la Alameda;10.63;
2013;Municipios;1369;Santorcaz;11.72;
2013;Municipios;1375;Santos de la Humosa (Los);10.41;
2013;Municipios;1381;Serna del Monte (La);9.68;
2013;Municipios;1408;Serranillos del Valle;9.51;
2013;Municipios;1415;Sevilla la Nueva;9.13;
2013;Municipios;1436;Somosierra;4.88;
2013;Municipios;1441;Soto del Real;6.68;
2013;Municipios;1454;Talamanca de Jarama;11.68;
2013;Municipios;1467;Tielmes;13.84;
2013;Municipios;1473;Titulcia;12.69;
2013;Municipios;1489;Torrejón de Ardoz;11.63;
2013;Municipios;1492;Torrejón de la Calzada;9.66;
2013;Municipios;1505;Torrejón de Velasco;9.82;
2013;Municipios;1512;Torrelaguna;9.07;
2013;Municipios;1527;Torrelodones;4.64;
2013;Municipios;1533;Torremocha de Jarama;7.51;
2013;Municipios;1548;Torres de la Alameda;11.80;
2013;Municipios;9036;Tres Cantos;5.42;
2013;Municipios;1551;Valdaracete;15.84;
2013;Municipios;1564;Valdeavero;9.91;
2013;Municipios;1570;Valdelaguna;12.63;
2013;Municipios;1586;Valdemanco;7.52;
2013;Municipios;1599;Valdemaqueda;16.21;
2013;Municipios;1603;Valdemorillo;7.49;
2013;Municipios;1610;Valdemoro;10.06;
2013;Municipios;1625;Valdeolmos-Alalpardo;6.03;
2013;Municipios;1631;Valdepiélagos;11.67;
2013;Municipios;1646;Valdetorres de Jarama;12.00;
2013;Municipios;1659;Valdilecha;12.71;
2013;Municipios;1662;Valverde de Alcalá;9.93;
2013;Municipios;1678;Velilla de San Antonio;9.23;
2013;Municipios;1684;Vellón (El);10.96;
2013;Municipios;1697;Venturada;5.74;
2013;Municipios;1718;Villa del Prado;12.47;
2013;Municipios;1701;Villaconejos;13.28;
2013;Municipios;1723;Villalbilla;8.75;
2013;Municipios;1739;Villamanrique de Tajo;11.53;
2013;Municipios;1744;Villamanta;10.74;
2013;Municipios;1757;Villamantilla;12.04;
2013;Municipios;1760;Villanueva de la Cañada;5.48;
2013;Municipios;1782;Villanueva de Perales;10.63;
2013;Municipios;1776;Villanueva del Pardillo;6.35;
2013;Municipios;1795;Villar del Olmo;8.94;
2013;Municipios;1809;Villarejo de Salvanés;11.61;
2013;Municipios;1816;Villaviciosa de Odón;5.50;
2013;Municipios;1821;Villavieja del Lozoya;8.30;
2013;Municipios;1837;Zarzalejo;11.40;
2013;Zonas Estadísticas;03;Este Metropolitano;10.05;
2013;Zonas Estadísticas;01;Municipio de Madrid;8.03;
2013;Zonas Estadísticas;07;Nordeste Comunidad;10.02;
2013;Zonas Estadísticas;02;Norte Metropolitano;7.62;
2013;Zonas Estadísticas;05;Oeste Metropolitano;6.01;
2013;Zonas Estadísticas;11;Sierra Central;7.70;
2013;Zonas Estadísticas;06;Sierra Norte;9.14;
2013;Zonas Estadísticas;10;Sierra Sur;13.13;
2013;Zonas Estadísticas;08;Sudeste Comunidad;11.55;
2013;Zonas Estadísticas;09;Sudoeste Comunidad;10.00;
2013;Zonas Estadísticas;04;Sur Metropolitano;11.01;
2014;Comunidad de Madrid;;Comunidad de Madrid;8.47;
2014;Municipios;0014;Acebeda (La);8.96;
2014;Municipios;0029;Ajalvir;6.98;
2014;Municipios;0035;Alameda del Valle;5.80;
2014;Municipios;0040;Álamo (El);10.51;
2014;Municipios;0053;Alcalá de Henares;10.64;
2014;Municipios;0066;Alcobendas;6.97;
2014;Municipios;0072;Alcorcón;8.85;
2014;Municipios;0088;Aldea del Fresno;13.69;
2014;Municipios;0091;Algete;7.35;
2014;Municipios;0105;Alpedrete;6.68;
2014;Municipios;0112;Ambite;11.53;
2014;Municipios;0127;Anchuelo;12.22;
2014;Municipios;0133;Aranjuez;9.79;
2014;Municipios;0148;Arganda del Rey;12.03;
2014;Municipios;0151;Arroyomolinos;7.35;
2014;Municipios;0164;Atazar (El);11.22;
2014;Municipios;0170;Batres;7.96;
2014;Municipios;0186;Becerril de la Sierra;8.86;
2014;Municipios;0199;Belmonte de Tajo;10.69;
2014;Municipios;0210;Berrueco (El);9.15;
2014;Municipios;0203;Berzosa del Lozoya;6.88;
2014;Municipios;0225;Boadilla del Monte;4.65;
2014;Municipios;0231;Boalo (El);7.52;
2014;Municipios;0246;Braojos;6.03;
2014;Municipios;0259;Brea de Tajo;9.15;
2014;Municipios;0262;Brunete;7.11;
2014;Municipios;0278;Buitrago del Lozoya;8.45;
2014;Municipios;0284;Bustarviejo;9.11;
2014;Municipios;0297;Cabanillas de la Sierra;8.47;
2014;Municipios;0301;Cabrera (La);9.92;
2014;Municipios;0318;Cadalso de los Vidrios;15.00;
2014;Municipios;0323;Camarma de Esteruelas;10.40;
2014;Municipios;0339;Campo Real;11.32;
2014;Municipios;0344;Canencia;6.93;
2014;Municipios;0357;Carabaña;13.25;
2014;Municipios;0360;Casarrubuelos;11.30;
2014;Municipios;0376;Cenicientos;14.42;
2014;Municipios;0382;Cercedilla;7.86;
2014;Municipios;0395;Cervera de Buitrago;15.52;
2014;Municipios;0513;Chapinería;11.50;
2014;Municipios;0528;Chinchón;10.21;
2014;Municipios;0409;Ciempozuelos;10.22;
2014;Municipios;0416;Cobeña;6.85;
2014;Municipios;0468;Collado Mediano;8.22;
2014;Municipios;0474;Collado Villalba;9.46;
2014;Municipios;0437;Colmenar de Oreja;12.46;
2014;Municipios;0421;Colmenar del Arroyo;9.61;
2014;Municipios;0455;Colmenar Viejo;8.34;
2014;Municipios;0442;Colmenarejo;7.49;
2014;Municipios;0480;Corpa;10.73;
2014;Municipios;0493;Coslada;8.83;
2014;Municipios;0506;Cubas de la Sagra;7.93;
2014;Municipios;0534;Daganzo de Arriba;7.56;
2014;Municipios;0549;Escorial (El);6.80;
2014;Municipios;0552;Estremera;8.65;
2014;Municipios;0565;Fresnedillas de la Oliva;12.30;
2014;Municipios;0571;Fresno de Torote;9.90;
2014;Municipios;0587;Fuenlabrada;11.86;
2014;Municipios;0590;Fuente el Saz de Jarama;8.91;
2014;Municipios;0604;Fuentidueña de Tajo;14.61;
2014;Municipios;0611;Galapagar;8.48;
2014;Municipios;0626;Garganta de los Montes;9.42;
2014;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;9.12;
2014;Municipios;0647;Gascones;5.59;
2014;Municipios;0650;Getafe;9.35;
2014;Municipios;0663;Griñón;6.85;
2014;Municipios;0679;Guadalix de la Sierra;10.25;
2014;Municipios;0685;Guadarrama;7.45;
2014;Municipios;0698;Hiruela (La);0.00;
2014;Municipios;0702;Horcajo de la Sierra-Aoslos;5.59;
2014;Municipios;0719;Horcajuelo de la Sierra;3.75;
2014;Municipios;0724;Hoyo de Manzanares;6.20;
2014;Municipios;0730;Humanes de Madrid;11.95;
2014;Municipios;0745;Leganés;10.00;
2014;Municipios;0758;Loeches;9.71;
2014;Municipios;0761;Lozoya;7.45;
2014;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;9.03;
2014;Municipios;0783;Madarcos;8.51;
2014;Municipios;0796;Madrid;7.81;
2014;Municipios;0800;Majadahonda;5.21;
2014;Municipios;0822;Manzanares el Real;9.02;
2014;Municipios;0838;Meco;10.55;
2014;Municipios;0843;Mejorada del Campo;10.97;
2014;Municipios;0856;Miraflores de la Sierra;10.14;
2014;Municipios;0869;Molar (El);9.75;
2014;Municipios;0875;Molinos (Los);8.46;
2014;Municipios;0881;Montejo de la Sierra;5.23;
2014;Municipios;0894;Moraleja de Enmedio;9.98;
2014;Municipios;0908;Moralzarzal;7.27;
2014;Municipios;0915;Morata de Tajuña;12.44;
2014;Municipios;0920;Móstoles;10.66;
2014;Municipios;0936;Navacerrada;7.09;
2014;Municipios;0941;Navalafuente;11.64;
2014;Municipios;0954;Navalagamella;10.87;
2014;Municipios;0967;Navalcarnero;10.62;
2014;Municipios;0973;Navarredonda y San Mamés;5.43;
2014;Municipios;0992;Navas del Rey;13.67;
2014;Municipios;1006;Nuevo Baztán;10.15;
2014;Municipios;1013;Olmeda de las Fuentes;6.59;
2014;Municipios;1028;Orusco de Tajuña;12.47;
2014;Municipios;1049;Paracuellos de Jarama;5.45;
2014;Municipios;1065;Parla;12.75;
2014;Municipios;1071;Patones;4.14;
2014;Municipios;1087;Pedrezuela;8.63;
2014;Municipios;1090;Pelayos de la Presa;11.87;
2014;Municipios;1104;Perales de Tajuña;11.48;
2014;Municipios;1111;Pezuela de las Torres;10.19;
2014;Municipios;1126;Pinilla del Valle;9.27;
2014;Municipios;1132;Pinto;10.04;
2014;Municipios;1147;Piñuécar-Gandullas;5.81;
2014;Municipios;1150;Pozuelo de Alarcón;4.21;
2014;Municipios;1163;Pozuelo del Rey;10.44;
2014;Municipios;1179;Prádena del Rincón;10.61;
2014;Municipios;1185;Puebla de la Sierra;13.25;
2014;Municipios;9020;Puentes Viejas;9.19;
2014;Municipios;1198;Quijorna;8.48;
2014;Municipios;1202;Rascafría;6.51;
2014;Municipios;1219;Redueña;7.47;
2014;Municipios;1224;Ribatejada;10.89;
2014;Municipios;1230;Rivas-Vaciamadrid;7.27;
2014;Municipios;1245;Robledillo de la Jara;10.68;
2014;Municipios;1258;Robledo de Chavela;8.22;
2014;Municipios;1261;Robregordo;9.62;
2014;Municipios;1277;Rozas de Madrid (Las);4.99;
2014;Municipios;1283;Rozas de Puerto Real;10.34;
2014;Municipios;1296;San Agustín del Guadalix;7.10;
2014;Municipios;1300;San Fernando de Henares;9.68;
2014;Municipios;1317;San Lorenzo de El Escorial;6.72;
2014;Municipios;1322;San Martín de la Vega;11.60;
2014;Municipios;1338;San Martín de Valdeiglesias;11.80;
2014;Municipios;1343;San Sebastián de los Reyes;8.02;
2014;Municipios;1356;Santa María de la Alameda;9.90;
2014;Municipios;1369;Santorcaz;11.88;
2014;Municipios;1375;Santos de la Humosa (Los);9.57;
2014;Municipios;1381;Serna del Monte (La);8.51;
2014;Municipios;1408;Serranillos del Valle;9.53;
2014;Municipios;1415;Sevilla la Nueva;8.44;
2014;Municipios;1436;Somosierra;3.90;
2014;Municipios;1441;Soto del Real;6.46;
2014;Municipios;1454;Talamanca de Jarama;9.95;
2014;Municipios;1467;Tielmes;12.69;
2014;Municipios;1473;Titulcia;10.79;
2014;Municipios;1489;Torrejón de Ardoz;11.11;
2014;Municipios;1492;Torrejón de la Calzada;8.68;
2014;Municipios;1505;Torrejón de Velasco;9.85;
2014;Municipios;1512;Torrelaguna;8.78;
2014;Municipios;1527;Torrelodones;4.40;
2014;Municipios;1533;Torremocha de Jarama;6.26;
2014;Municipios;1548;Torres de la Alameda;11.19;
2014;Municipios;9036;Tres Cantos;5.06;
2014;Municipios;1551;Valdaracete;15.33;
2014;Municipios;1564;Valdeavero;10.37;
2014;Municipios;1570;Valdelaguna;10.18;
2014;Municipios;1586;Valdemanco;7.41;
2014;Municipios;1599;Valdemaqueda;14.05;
2014;Municipios;1603;Valdemorillo;7.15;
2014;Municipios;1610;Valdemoro;9.64;
2014;Municipios;1625;Valdeolmos-Alalpardo;6.64;
2014;Municipios;1631;Valdepiélagos;9.59;
2014;Municipios;1646;Valdetorres de Jarama;11.12;
2014;Municipios;1659;Valdilecha;12.73;
2014;Municipios;1662;Valverde de Alcalá;9.57;
2014;Municipios;1678;Velilla de San Antonio;8.68;
2014;Municipios;1684;Vellón (El);11.69;
2014;Municipios;1697;Venturada;5.49;
2014;Municipios;1718;Villa del Prado;11.36;
2014;Municipios;1701;Villaconejos;11.78;
2014;Municipios;1723;Villalbilla;7.85;
2014;Municipios;1739;Villamanrique de Tajo;10.30;
2014;Municipios;1744;Villamanta;10.69;
2014;Municipios;1757;Villamantilla;9.99;
2014;Municipios;1760;Villanueva de la Cañada;5.07;
2014;Municipios;1782;Villanueva de Perales;9.90;
2014;Municipios;1776;Villanueva del Pardillo;6.46;
2014;Municipios;1795;Villar del Olmo;7.96;
2014;Municipios;1809;Villarejo de Salvanés;11.55;
2014;Municipios;1816;Villaviciosa de Odón;5.21;
2014;Municipios;1821;Villavieja del Lozoya;5.82;
2014;Municipios;1837;Zarzalejo;9.98;
2014;Zonas Estadísticas;03;Este Metropolitano;9.91;
2014;Zonas Estadísticas;01;Municipio de Madrid;7.81;
2014;Zonas Estadísticas;07;Nordeste Comunidad;9.50;
2014;Zonas Estadísticas;02;Norte Metropolitano;7.21;
2014;Zonas Estadísticas;05;Oeste Metropolitano;5.73;
2014;Zonas Estadísticas;11;Sierra Central;7.35;
2014;Zonas Estadísticas;06;Sierra Norte;8.72;
2014;Zonas Estadísticas;10;Sierra Sur;11.66;
2014;Zonas Estadísticas;08;Sudeste Comunidad;10.86;
2014;Zonas Estadísticas;09;Sudoeste Comunidad;9.22;
2014;Zonas Estadísticas;04;Sur Metropolitano;10.45;
2015;Comunidad de Madrid;;Comunidad de Madrid;7.82;
2015;Municipios;0014;Acebeda (La);7.69;
2015;Municipios;0029;Ajalvir;7.23;
2015;Municipios;0035;Alameda del Valle;5.99;
2015;Municipios;0040;Álamo (El);9.80;
2015;Municipios;0053;Alcalá de Henares;9.56;
2015;Municipios;0066;Alcobendas;6.33;
2015;Municipios;0072;Alcorcón;8.27;
2015;Municipios;0088;Aldea del Fresno;13.33;
2015;Municipios;0091;Algete;6.64;
2015;Municipios;0105;Alpedrete;6.35;
2015;Municipios;0112;Ambite;11.97;
2015;Municipios;0127;Anchuelo;10.42;
2015;Municipios;0133;Aranjuez;9.05;
2015;Municipios;0148;Arganda del Rey;11.05;
2015;Municipios;0151;Arroyomolinos;6.47;
2015;Municipios;0164;Atazar (El);8.33;
2015;Municipios;0170;Batres;7.21;
2015;Municipios;0186;Becerril de la Sierra;8.25;
2015;Municipios;0199;Belmonte de Tajo;9.35;
2015;Municipios;0210;Berrueco (El);10.68;
2015;Municipios;0203;Berzosa del Lozoya;11.39;
2015;Municipios;0225;Boadilla del Monte;3.99;
2015;Municipios;0231;Boalo (El);7.18;
2015;Municipios;0246;Braojos;5.91;
2015;Municipios;0259;Brea de Tajo;8.21;
2015;Municipios;0262;Brunete;6.70;
2015;Municipios;0278;Buitrago del Lozoya;7.72;
2015;Municipios;0284;Bustarviejo;8.07;
2015;Municipios;0297;Cabanillas de la Sierra;7.09;
2015;Municipios;0301;Cabrera (La);8.97;
2015;Municipios;0318;Cadalso de los Vidrios;14.56;
2015;Municipios;0323;Camarma de Esteruelas;9.43;
2015;Municipios;0339;Campo Real;10.56;
2015;Municipios;0344;Canencia;5.60;
2015;Municipios;0357;Carabaña;11.25;
2015;Municipios;0360;Casarrubuelos;10.57;
2015;Municipios;0376;Cenicientos;12.83;
2015;Municipios;0382;Cercedilla;7.40;
2015;Municipios;0395;Cervera de Buitrago;9.15;
2015;Municipios;0513;Chapinería;10.89;
2015;Municipios;0528;Chinchón;9.62;
2015;Municipios;0409;Ciempozuelos;9.18;
2015;Municipios;0416;Cobeña;5.13;
