cod_municipio,municipio,latitud,longitud,altitud,poblacion,centros_salud_10mil,gym_total_reviews,gym_weighted_avg_rating,gym_rating_min,gym_rating_max,restaurant_total_reviews,restaurant_weighted_avg_rating,restaurant_rating_min,restaurant_rating_max,pharmacy_total_reviews,pharmacy_weighted_avg_rating,pharmacy_rating_min,pharmacy_rating_max,school_total_reviews,school_weighted_avg_rating,school_rating_min,school_rating_max,n_transport,transport_total_reviews,transport_weighted_avg_rating,transport_rating_min,transport_rating_max,distancia_capital,cultura,n_gym_10mil,n_restaurant_10mil,n_pharmacy_10mil,n_school_10mil,paro_total_10mil,afiliados_construcción_10mil,afiliados_agricultura_y_ganadería_10mil,afiliados_minería_industria_y_energía_10mil,afiliados_servicios_a_empresas_y_financieros_10mil,afiliados_servicios_de_distribución_y_hostelería_10mil,afiliados_otros_servicios_10mil,afiliados_total_10mil,alumnos_total_10mil
1322,San Martín de la Vega,40.2078,-3.568544,517.0689,20664.0,0,756,4.249603174603174,3.6,5.0,15106,3.559095723553556,2.0,4.6,410,3.864146341463415,3.3,5.0,420,4.576428571428571,3.0,5.0,21,116,2.872413793103448,2.8,5.0,30.402,1.0,6.775067750677507,9.67866821525358,5.3232675183894695,9.67866821525358,560.878823073945,405.536198219125,32.907471931862176,406.9879984514131,993.0313588850174,1431.4750290360046,949.4773519163763,4219.415408439799,4020.5187766163376
1338,San Martín de Valdeiglesias,40.36174,-4.397521,677.8516,9120.0,1,178,4.899438202247191,4.0,5.0,10187,4.197830568371455,3.9,5.0,221,3.9714932126696834,1.0,4.4,140,4.503571428571429,4.5,5.0,21,36,4.041666666666667,3.0,4.7,78.77,1.0,9.868421052631579,21.929824561403507,5.482456140350877,13.157894736842104,641.4473684210527,407.89473684210526,41.666666666666664,187.5,611.8421052631579,876.0964912280701,1384.8684210526317,3509.8684210526317,5028.508771929825
1356,Santa María de la Alameda,40.5957,-4.257937,1411.015,1516.0,0,40,4.907500000000001,4.9,5.0,9860,4.286166328600406,2.0,5.0,59,4.079661016949152,3.3,4.8,5,3.8,3.8,3.8,23,113,4.260176991150442,4.0,5.0,70.111,0.0,26.385224274406333,131.92612137203167,26.385224274406333,59.366754617414244,758.575197889182,422.16358839050133,171.50395778364114,224.27440633245382,646.4379947229551,784.9604221635883,1009.2348284960422,3258.5751978891817,92.34828496042216
1369,Santorcaz,40.47216,-3.233114,864.0168,998.0,0,447,4.30648769574944,3.9,5.0,8544,4.294487359550562,3.4,4.6,154,4.323376623376623,3.4,5.0,27,4.777777777777778,4.4,5.0,21,22,3.8681818181818177,1.0,5.0,45.724,4.0,130.26052104208415,200.40080160320642,80.16032064128255,100.20040080160321,511.02204408817636,280.56112224448896,50.100200400801604,420.8416833667335,691.3827655310621,931.8637274549097,1112.2244488977956,3486.9739478957918,3627.2545090180356
1375,Santos de la Humosa (Los),40.50191,-3.254799,875.056,2797.0,0,891,4.670707070707072,4.0,5.0,17302,4.175465264131316,3.7,4.6,280,4.276785714285714,3.4,5.0,220,4.463636363636363,3.5,5.0,25,272,3.047794117647059,1.0,5.0,46.496,0.0,57.204147300679296,71.50518412584913,35.75259206292456,67.92992491955667,471.9342152306042,207.36503396496246,14.301036825169824,514.8373257061137,811.5838398283876,1122.6313907758313,804.4333214158027,3475.1519485162676,2023.5967107615302
1381,Serna del Monte (La),41.02979,-3.625026,1072.925,105.0,0,0,4.429228629815559,4.429228629815559,4.429228629815559,15305,4.017236197321137,2.8,4.7,53,0.0,0.0,0.0,53,5.0,5.0,5.0,33,63,4.428571428571429,3.0,5.0,80.844,0.0,95.23809523809524,1904.7619047619046,285.7142857142857,857.1428571428571,476.19047619047615,95.23809523809524,476.19047619047615,0.0,476.19047619047615,1142.857142857143,1047.6190476190477,3238.095238095238,0.0
1408,Serranillos del Valle,40.20465,-3.885819,650.8673,4632.0,0,1397,4.340586972083036,3.9,5.0,14464,4.299038993362832,2.8,4.8,567,4.52962962962963,4.1,5.0,190,4.663684210526316,4.3,5.0,21,10,3.5,1.0,5.0,35.694,0.0,43.17789291882556,43.17789291882556,41.01899827288429,43.17789291882556,395.0777202072539,377.80656303972364,8.635578583765112,470.6390328151986,913.2124352331607,1351.4680483592401,1053.5405872193437,4175.302245250432,1705.5267702936096
1415,Sevilla la Nueva,40.34781,-4.027501,674.3175,9694.0,0,1820,4.756428571428572,4.0,5.0,10955,4.299388407120037,3.1,4.7,942,4.376433121019109,3.7,5.0,196,4.728571428571429,3.0,4.8,25,14,3.6357142857142857,1.0,5.0,42.875,0.0,20.631318341242004,20.631318341242004,20.631318341242004,20.631318341242004,385.80565298122553,320.8170002063132,11.347225087683103,286.77532494326385,1212.0899525479679,1207.9636888797195,1354.4460491025375,4393.439240767485,4625.541572106457
1436,Somosierra,41.13312,-3.581837,1436.419,98.0,0,0,4.429228629815559,4.429228629815559,4.429228629815559,7198,4.050319533203667,3.9,4.6,0,0.0,0.0,0.0,0,4.735690085449596,4.735690085449596,4.735690085449596,17,10,4.5,3.0,5.0,93.268,1.0,102.0408163265306,714.2857142857142,0.0,102.0408163265306,510.2040816326531,102.0408163265306,714.2857142857142,0.0,816.3265306122448,1020.4081632653061,714.2857142857142,3367.34693877551,0.0
1441,Soto del Real,40.75428,-3.783356,922.4442,9436.0,1,396,4.636616161616161,4.0,5.0,15849,4.280976717773991,3.4,4.7,278,4.220143884892087,3.7,4.6,258,4.908527131782946,4.8,5.0,20,10,4.1,3.0,5.0,44.268,0.0,14.836795252225519,21.195421788893597,6.35862653666808,14.836795252225519,344.425604069521,232.08986858838492,19.07587961000424,242.6875794828317,1313.0563798219584,920.9410767274269,1510.173802458669,4238.024586689276,7793.556591776176
1454,Talamanca de Jarama,40.74688,-3.513244,655.0905,4526.0,0,709,4.729196050775741,3.5,5.0,13224,4.236698427102239,3.2,4.7,352,4.375852272727272,4.0,4.8,191,4.81413612565445,4.3,5.0,24,29,4.203448275862069,2.7,5.0,47.636,4.0,24.304021210782146,44.18912947414936,19.88510826336721,39.77021652673442,382.235969951392,229.78347326557665,22.09456473707468,459.5669465311533,963.3230225364559,1060.5391073795845,1093.6809544851967,3828.988068935042,3216.9686257180733
1467,Tielmes,40.24457,-3.314466,580.7983,2807.0,0,1,5.0,5.0,5.0,17941,4.095931107519091,2.5,5.0,114,4.732456140350878,4.7,5.0,0,4.735690085449596,4.735690085449596,4.735690085449596,22,20,4.105,2.0,5.0,45.405,0.0,7.125044531528322,71.25044531528322,17.812611328820804,17.812611328820804,705.3794086213039,359.8147488421802,78.37548984681155,819.380121125757,605.6287851799074,1086.5692910580692,1072.3192019950125,4022.0876380477375,1945.1371571072318
1473,Titulcia,40.13673,-3.570501,514.1019,1393.0,0,312,4.511858974358975,1.7,5.0,9791,4.1429067510979465,3.0,4.6,376,4.137765957446808,2.5,4.7,337,4.81246290801187,4.0,5.0,21,223,2.8269058295964125,2.8,5.0,40.449,1.0,71.78750897343862,143.57501794687724,64.60875807609476,129.21751615218952,696.3388370423547,459.4400574300072,35.89375448671931,459.4400574300072,689.1600861450107,1356.78391959799,1098.348887293611,4099.066762383345,2555.635319454415
1492,Torrejón de la Calzada,40.20154,-3.798929,632.9291,10366.0,0,4303,4.161003950732046,3.6,5.0,14472,4.050096738529575,3.5,5.0,1051,4.09895337773549,1.4,5.0,353,4.7954674220963165,3.8,5.0,23,510,3.074117647058824,1.0,5.0,27.728,0.0,19.29384526336099,19.29384526336099,19.29384526336099,19.29384526336099,392.6297511093961,291.3370634767509,9.646922631680495,394.55913563573216,807.4474242716573,1368.898321435462,1004.2446459579395,3876.1335134092224,5327.030677213968
1505,Torrejón de Velasco,40.18713,-3.778751,609.1476,4887.0,0,4283,4.163997198225542,3.6,5.0,16562,4.009401038521919,3.3,5.0,1215,4.051769547325104,1.4,5.0,394,4.778426395939087,3.8,5.0,22,416,3.2475961538461537,3.0,5.0,29.513,2.0,40.92490280335584,40.92490280335584,40.92490280335584,40.92490280335584,407.20278289339063,315.12175158583995,59.34110906486597,423.572744014733,789.8506241047677,1336.1980765295684,1078.3711888684265,4002.4554941682013,4628.606507059546
1512,Torrelaguna,40.82785,-3.538488,742.3256,4992.0,2,381,4.411023622047244,3.5,5.0,16039,4.082093646736081,3.3,5.0,193,4.0093264248704665,3.6,4.9,18,4.905555555555556,4.9,5.0,23,16,4.9375,4.5,5.0,60.357,4.0,14.022435897435898,40.06410256410256,16.025641025641026,28.044871794871796,470.75320512820514,346.5544871794872,32.05128205128205,608.974358974359,801.2820512820514,1011.6185897435897,1272.0352564102564,4072.516025641026,5156.25
1527,Torrelodones,40.57628,-3.929452,847.145,25250.0,0,686,4.876093294460642,4.4,5.0,19515,4.301147834998719,3.5,4.7,545,4.100183486238532,2.0,5.0,371,4.811320754716981,4.2,5.0,35,402,2.9977611940298505,1.3,5.0,30.262,3.0,7.920792079207922,7.920792079207922,7.920792079207922,7.920792079207922,254.65346534653463,144.15841584158417,8.712871287128714,158.01980198019803,1716.039603960396,898.2178217821781,1333.4653465346535,4258.6138613861385,6114.851485148515
1533,Torremocha de Jarama,40.83705,-3.494407,705.3375,1134.0,0,288,4.35,3.5,5.0,14230,4.199009135628953,3.7,4.9,166,4.054216867469879,3.7,4.9,18,4.905555555555556,4.9,5.0,20,12,4.916666666666667,4.5,5.0,64.681,1.0,44.091710758377424,176.3668430335097,44.091710758377424,114.6384479717813,379.1887125220458,255.73192239858906,97.00176366843033,317.46031746031747,608.4656084656084,414.4620811287478,1349.2063492063492,3042.3280423280426,229.2768959435626
1548,Torres de la Alameda,40.40473,-3.360132,668.0449,7742.0,1,1608,4.518097014925374,3.0,5.0,8126,4.300529165641152,3.6,5.0,527,4.266034155597724,2.3,4.9,54,4.348148148148148,3.7,5.0,25,7,3.2857142857142856,1.0,5.0,37.051,0.0,25.833118057349523,25.833118057349523,15.499870834409714,25.833118057349523,560.5786618444846,276.4143632136399,19.374838543012142,777.5768535262206,808.5765951950401,1525.445621286489,1008.7832601394989,4416.1715319039,4931.542237148024
1551,Valdaracete,40.21115,-3.194556,737.9929,653.0,0,0,0.0,0.0,0.0,2411,4.521360431356283,3.5,5.0,18,0.0,0.0,0.0,0,4.735690085449596,4.735690085449596,4.735690085449596,21,10,4.59,4.0,5.0,58.985,0.0,0.0,91.88361408882083,45.94180704441042,76.5696784073507,750.3828483920367,306.2787136294028,398.16232771822354,689.1271056661561,566.6156202143951,765.6967840735068,1163.8591117917304,3889.739663093415,6646.248085758039
1564,Valdeavero,40.63099,-3.332983,713.679,1817.0,0,307,4.554071661237786,2.8,5.0,2742,4.194310722100657,3.6,5.0,311,4.510610932475885,3.5,5.0,59,5.0,5.0,5.0,22,17,4.0588235294117645,1.0,5.0,47.888,0.0,55.0357732526142,110.0715465052284,77.05008255365988,93.56081452944413,605.3935057787562,330.2146395156852,115.57512383048982,423.7754540451293,814.5294441386902,1155.7512383048982,671.4364336818933,3511.282333516786,1089.708310401761
1570,Valdelaguna,40.16192,-3.367249,710.8623,1079.0,0,80,4.441249999999999,3.7,5.0,24179,4.275123040655114,3.6,4.7,105,4.196190476190476,3.2,5.0,19,4.605263157894737,4.5,5.0,21,0,4.064783939634383,4.064783939634383,4.064783939634383,50.708,0.0,101.94624652455977,185.35681186283594,64.87488415199259,139.01760889712696,639.481000926784,268.76737720111214,18.535681186283597,417.05282669138086,370.7136237256719,658.0166821130678,583.8739573679333,2316.9601482854496,481.9277108433735
1586,Valdemanco,40.87252,-3.662956,1133.363,1065.0,0,275,4.261818181818182,4.0,5.0,18020,4.13723640399556,3.8,4.6,205,4.025853658536586,3.6,4.9,0,4.735690085449596,4.735690085449596,4.735690085449596,25,12,4.333333333333333,3.5,5.0,65.264,0.0,46.948356807511736,187.79342723004694,75.11737089201878,103.28638497652582,431.92488262910797,478.8732394366197,18.779342723004696,431.92488262910797,863.8497652582159,967.1361502347419,995.3051643192489,3755.8685446009385,262.9107981220657
1599,Valdemaqueda,40.51147,-4.295926,864.9176,836.0,0,96,4.445833333333334,4.4,4.6,5663,4.245364647713226,2.6,4.9,92,4.477173913043478,4.3,4.8,1,5.0,5.0,5.0,23,100,4.141,4.0,5.0,80.311,0.0,47.846889952153106,239.23444976076556,47.846889952153106,59.80861244019139,861.244019138756,741.6267942583731,83.73205741626795,311.0047846889952,789.4736842105262,765.5502392344497,813.3971291866028,3504.7846889952157,143.54066985645935
1603,Valdemorillo,40.50208,-4.065841,820.9337,14139.0,0,1619,4.878875849289685,4.5,5.0,4676,4.316060735671515,2.9,5.0,283,4.097526501766785,3.5,4.8,112,4.178571428571429,3.9,5.0,22,5,4.0,1.0,5.0,49.031,0.0,9.90169035999717,14.145271942853102,3.5363179857132754,11.316217554282481,412.3346771341679,289.27081123134593,22.632435108564962,198.0338071999434,1258.2219393167834,1106.867529528255,1386.9439139967465,4261.97043638164,4491.12384185586
1625,Valdeolmos-Alalpardo,40.62949,-3.475017,680.2087,4579.0,0,895,4.857988826815643,3.3,5.0,8123,4.164409700849441,3.2,4.8,756,4.477116402116402,3.5,4.9,131,4.933587786259541,4.5,5.0,27,18,4.405555555555556,1.0,5.0,37.129,0.0,43.67765887748416,43.67765887748416,30.574361214238916,43.67765887748416,303.55972919851496,244.59488971391133,26.2065953264905,395.2828128412317,1179.2967896920725,1244.8132780082988,982.7473247433937,4072.941690325398,9181.043896047171
1631,Valdepiélagos,40.76059,-3.465914,744.8907,623.0,0,357,4.481512605042017,3.5,5.0,7514,4.191482565877029,3.3,5.0,262,4.443893129770992,4.0,5.0,51,4.766666666666668,4.7,4.9,22,42,4.266666666666667,2.7,5.0,51.502,0.0,160.51364365971105,321.0272873194221,128.41091492776886,192.61637239165327,561.7977528089888,385.23274478330654,128.41091492776886,626.0032102728733,802.5682182985554,1139.6468699839486,1187.800963081862,4269.662921348315,224.7191011235955
1646,Valdetorres de Jarama,40.69559,-3.514251,651.753,5050.0,0,544,4.500919117647059,4.0,5.0,10130,4.07573543928924,3.2,4.6,604,4.543708609271522,3.8,5.0,171,4.795321637426901,4.7,5.0,21,17,4.217647058823529,3.0,5.0,41.951,1.0,23.762376237623762,39.603960396039604,23.762376237623762,29.702970297029704,570.2970297029703,382.1782178217822,31.683168316831686,453.46534653465346,1009.90099009901,1140.5940594059407,940.5940594059406,3958.4158415841584,1932.6732673267327
1659,Valdilecha,40.29548,-3.303884,724.2806,3228.0,0,1,5.0,5.0,5.0,7784,4.178083247687564,2.5,5.0,89,4.699999999999999,4.7,4.7,0,4.735690085449596,4.735690085449596,4.735690085449596,20,12,3.4250000000000003,1.0,5.0,45.871,1.0,3.097893432465923,52.66418835192069,6.195786864931846,9.293680297397769,532.8376703841388,353.1598513011153,92.9368029739777,662.9491945477075,675.3407682775712,1449.814126394052,808.5501858736059,4042.7509293680296,3494.4237918215613
1662,Valverde de Alcalá,40.41972,-3.298921,733.9373,555.0,0,1177,4.476890399320306,2.3,5.0,6850,4.377372262773722,3.8,5.0,351,4.339316239316239,2.3,5.0,33,4.654545454545455,3.7,5.0,25,14,4.1571428571428575,2.7,5.0,42.548,0.0,306.3063063063063,360.36036036036035,198.19819819819818,360.36036036036035,378.3783783783784,306.3063063063063,108.10810810810811,594.5945945945946,504.5045045045045,1045.045045045045,666.6666666666666,3225.225225225225,0.0
1678,Velilla de San Antonio,40.36703,-3.488029,555.8903,14008.0,0,2793,4.365377730039384,3.7,5.0,19627,3.960819279563866,3.4,4.7,12630,4.105384006334125,3.1,5.0,697,4.345911047345767,3.8,5.0,29,427,3.655971896955504,1.0,5.0,21.48,0.0,14.277555682467161,14.277555682467161,14.277555682467161,14.277555682467161,451.88463735008565,280.5539691604797,7.138777841233581,623.929183323815,1089.3774985722443,1465.5910908052542,1072.958309537407,4539.548829240434,3212.4500285551117
1684,Vellón (El),40.76603,-3.582034,894.388,2160.0,0,778,4.716966580976864,4.1,5.0,12516,4.240244487056568,3.2,4.7,258,4.353875968992248,3.6,4.8,178,4.810112359550561,4.3,5.0,27,10,4.1,2.0,5.0,48.389,1.0,55.55555555555556,92.59259259259258,37.03703703703704,83.33333333333333,643.5185185185186,296.2962962962963,41.666666666666664,583.3333333333334,865.7407407407406,972.2222222222223,962.9629629629629,3722.222222222222,1601.8518518518517
1697,Venturada,40.79869,-3.622139,883.1885,2577.0,0,717,4.553417015341701,3.9,5.0,9273,4.143491858082605,3.8,4.9,260,4.380769230769231,3.6,4.8,54,4.964814814814815,4.9,5.0,29,32,3.909375,1.0,5.0,52.667,1.0,42.68529297632906,77.60962359332558,38.80481179666279,73.72914241365929,298.79705083430343,178.50213426464882,31.043849437330227,279.39464493597205,1311.6026387272022,892.5106713232441,1063.2518432285603,3756.3057819169576,2405.8983313930926
1718,Villa del Prado,40.27678,-4.305642,512.4543,7424.0,1,198,3.847979797979798,3.3,5.0,4725,4.195640211640212,2.4,5.0,156,4.360256410256411,3.4,4.8,22,4.954545454545454,4.5,5.0,21,14,4.021428571428571,3.6,5.0,66.911,1.0,4.0409482758620685,26.939655172413794,5.387931034482759,9.428879310344827,538.7931034482758,457.9741379310345,312.5,187.23060344827587,521.2823275862069,972.521551724138,1410.290948275862,3861.799568965517,3943.9655172413795
1701,Villaconejos,40.10424,-3.484903,635.7664,3487.0,0,73,4.423287671232877,3.7,5.0,11211,4.397814646329498,3.5,5.0,63,4.066666666666666,1.0,4.6,4,5.0,5.0,5.0,20,9,4.211111111111111,3.0,5.0,55.549,0.0,14.338973329509608,57.35589331803843,11.471178663607684,14.338973329509608,630.9148264984227,392.88786922856326,269.5726985947806,470.3183252079151,610.8402638371092,1519.9311729280184,866.0739891023802,4129.624318898767,2087.754516776599
1723,Villalbilla,40.43228,-3.298869,744.6702,17967.0,0,1524,4.4086614173228345,2.3,5.0,7362,4.368160825862536,3.8,5.0,380,4.2905263157894735,2.3,5.0,60,4.48,3.7,5.0,25,15,4.213333333333334,2.7,5.0,39.662,1.0,11.131518895753326,11.131518895753326,6.6789113374519955,11.131518895753326,321.7008960872711,224.85668169421717,6.122335392664329,465.29748984248903,1055.2679913174152,1205.5434964100853,967.8855679857517,3924.9735626426223,4116.43568764958
1739,Villamanrique de Tajo,40.06812,-3.240428,549.4291,820.0,0,0,0.0,0.0,0.0,307,4.5,4.5,4.5,17,3.7,3.7,3.7,0,4.735690085449596,4.735690085449596,4.735690085449596,6,0,4.064783939634383,4.064783939634383,4.064783939634383,64.302,1.0,0.0,12.195121951219512,12.195121951219512,12.195121951219512,792.6829268292684,243.90243902439025,317.0731707317073,560.9756097560976,475.609756097561,1012.1951219512196,658.5365853658537,3268.2926829268295,170.7317073170732
1744,Villamanta,40.29961,-4.110051,550.4752,2855.0,0,251,4.860159362549801,4.8,4.9,3137,4.347529486770799,4.1,5.0,92,4.331521739130435,3.2,5.0,120,4.086666666666667,3.0,5.0,23,13,4.230769230769231,1.0,5.0,47.225,0.0,17.513134851138354,31.523642732049034,17.513134851138354,38.52889667250438,563.9229422066551,469.35201401050784,126.09457092819613,266.199649737303,784.5884413309982,812.6094570928196,1075.3064798598948,3534.15061295972,1541.1558669001752
1757,Villamantilla,40.33805,-4.13056,550.092,1620.0,0,234,4.803846153846154,3.0,4.9,5523,4.268676443961614,3.9,5.0,58,3.7586206896551726,3.2,5.0,120,4.086666666666667,3.0,5.0,24,23,4.247826086956521,1.0,5.0,53.9,0.0,37.03703703703704,104.93827160493828,24.691358024691358,80.24691358024693,574.074074074074,376.54320987654324,55.55555555555556,271.60493827160496,987.6543209876543,858.0246913580247,1364.1975308641977,3913.58024691358,3271.604938271605
1760,Villanueva de la Cañada,40.44681,-4.005355,655.8425,23714.0,0,1343,4.430677587490693,3.5,5.0,11195,4.260026797677535,3.1,4.6,983,4.215361139369279,3.0,4.9,597,4.564824120603014,4.2,5.0,27,26,4.473076923076923,3.0,5.0,43.204,1.0,8.433836552247618,8.433836552247618,7.590452897022856,8.433836552247618,277.4732225689466,183.01425318377332,13.915830311208568,149.2789069747828,1405.077169604453,983.3853419920722,1443.0294340895675,4177.700936155857,16005.735008855529
1782,Villanueva de Perales,40.34705,-4.101031,594.7557,1718.0,0,383,4.867624020887728,4.8,5.0,6148,4.293510084580351,3.1,5.0,192,4.1375,3.2,5.0,271,4.484132841328413,3.0,5.0,24,10,3.9,1.0,5.0,50.249,0.0,58.207217694994185,116.41443538998837,58.207217694994185,116.41443538998837,552.9685681024447,285.21536670547147,69.84866123399301,180.44237485448195,867.2875436554133,1268.9173457508732,1385.3317811408613,4057.0430733410944,1734.5750873108266
1776,Villanueva del Pardillo,40.49063,-3.964322,653.1323,17994.0,0,3680,4.50195652173913,3.5,5.0,12326,4.017783546973877,2.5,4.6,1016,4.103346456692913,2.0,4.9,325,4.7092307692307696,3.0,4.9,25,13,3.923076923076923,3.0,5.0,28.83,0.0,11.114816049794376,11.114816049794376,11.114816049794376,11.114816049794376,330.110036678893,229.52095142825385,10.00333444481494,196.73224408136045,1602.7564743803491,1220.9625430699123,1483.2722018450595,4743.24774924975,5039.457596976769
1795,Villar del Olmo,40.33669,-3.235551,680.3748,2274.0,0,0,4.429228629815559,4.429228629815559,4.429228629815559,5735,3.9342632955536176,3.2,4.8,112,4.571428571428571,3.4,5.0,18,4.555555555555555,4.5,5.0,22,9,3.4444444444444446,3.0,5.0,48.941,0.0,17.590149516270888,87.95074758135445,26.385224274406333,52.770448548812666,505.716798592788,448.54881266490764,17.590149516270888,549.6921723834653,1213.7203166226914,1737.0272647317504,1350.0439753737905,5316.622691292876,43.975373790677224
1809,Villarejo de Salvanés,40.16873,-3.275975,759.0782,7887.0,1,141,4.657446808510638,4.3,4.9,5276,4.325322213798333,2.8,4.7,70,4.618571428571428,4.0,5.0,22,5.0,5.0,5.0,22,11,4.0,1.0,5.0,50.672,2.0,5.071636870800051,25.358184354000255,6.339546088500064,10.143273741600103,607.3285152783061,311.90566755420315,96.36110054520097,963.6110054520096,729.0478001775074,1015.5952833777102,891.340180043109,4007.8610371497402,7873.716241917079
1816,Villaviciosa de Odón,40.3571,-3.90059,647.7311,29294.0,0,5433,4.121369409166206,3.6,5.0,29705,4.137700723783874,3.4,4.6,30173,4.202462466443509,3.5,4.9,210,4.755238095238095,1.0,5.0,44,1957,3.8469596320899337,2.0,5.0,26.157,3.0,6.827336655970506,6.827336655970506,6.827336655970506,6.827336655970506,268.6556974124394,208.57513483989894,7.8514371543660815,272.0693657404247,1326.5515122550692,1093.3979654536765,1232.6756332354748,4141.1210486789105,8769.031200928517
1821,Villavieja del Lozoya,41.00592,-3.671118,1062.474,327.0,0,0,4.429228629815559,4.429228629815559,4.429228629815559,18655,4.109675690163495,3.0,4.9,70,3.3514285714285714,2.6,5.0,46,5.0,5.0,5.0,32,118,4.517796610169492,3.0,5.0,80.015,0.0,30.581039755351682,611.6207951070336,122.32415902140673,244.64831804281346,397.5535168195719,397.5535168195719,152.9051987767584,305.8103975535168,672.782874617737,703.3639143730887,1223.2415902140672,3455.65749235474,1162.079510703364
1837,Zarzalejo,40.54749,-4.181604,1105.808,1870.0,0,681,4.905286343612334,3.3,5.0,24261,4.287679815341495,3.2,4.9,467,4.5139186295503215,3.9,5.0,133,4.257894736842105,3.9,4.8,26,409,3.9410757946210273,3.0,5.0,65.28,0.0,106.951871657754,106.951871657754,69.5187165775401,106.951871657754,663.1016042780749,513.3689839572193,64.1711229946524,213.903743315508,764.7058823529412,695.1871657754011,1304.812834224599,3556.1497326203207,2962.566844919786
