Año;Tipo territorio;Código territorio;Territorio;Valor;Estado dato
2006;Comunidad de Madrid;;Comunidad de Madrid;223860;
2006;Municipios;0014;Acebeda (La);1;
2006;Municipios;0029;Ajalvir;100;
2006;Municipios;0035;Alameda del Valle;14;
2006;Municipios;0040;Álamo (El);243;
2006;Municipios;0053;Alcalá de Henares;8835;
2006;Municipios;0066;Alcobendas;3035;
2006;Municipios;0072;Alcorcón;7288;
2006;Municipios;0088;Aldea del Fresno;102;
2006;Municipios;0091;Algete;541;
2006;Municipios;0105;Alpedrete;399;
2006;Municipios;0112;Ambite;13;
2006;Municipios;0127;Anchuelo;34;
2006;Municipios;0133;Aranjuez;2052;
2006;Municipios;0148;Arganda del Rey;1671;
2006;Municipios;0151;Arroyomolinos;343;
2006;Municipios;0164;Atazar (El);5;
2006;Municipios;0170;Batres;44;
2006;Municipios;0186;Becerril de la Sierra;201;
2006;Municipios;0199;Belmonte de Tajo;38;
2006;Municipios;0210;Berrueco (El);30;
2006;Municipios;0203;Berzosa del Lozoya;15;
2006;Municipios;0225;Boadilla del Monte;892;
2006;Municipios;0231;Boalo (El);144;
2006;Municipios;0246;Braojos;8;
2006;Municipios;0259;Brea de Tajo;22;
2006;Municipios;0262;Brunete;241;
2006;Municipios;0278;Buitrago del Lozoya;74;
2006;Municipios;0284;Bustarviejo;76;
2006;Municipios;0297;Cabanillas de la Sierra;18;
2006;Municipios;0301;Cabrera (La);74;
2006;Municipios;0318;Cadalso de los Vidrios;176;
2006;Municipios;0323;Camarma de Esteruelas;223;
2006;Municipios;0339;Campo Real;137;
2006;Municipios;0344;Canencia;17;
2006;Municipios;0357;Carabaña;65;
2006;Municipios;0360;Casarrubuelos;115;
2006;Municipios;0376;Cenicientos;153;
2006;Municipios;0382;Cercedilla;201;
2006;Municipios;0395;Cervera de Buitrago;6;
2006;Municipios;0513;Chapinería;96;
2006;Municipios;0528;Chinchón;187;
2006;Municipios;0409;Ciempozuelos;714;
2006;Municipios;0416;Cobeña;97;
2006;Municipios;0468;Collado Mediano;235;
2006;Municipios;0474;Collado Villalba;2194;
2006;Municipios;0437;Colmenar de Oreja;254;
2006;Municipios;0421;Colmenar del Arroyo;34;
2006;Municipios;0455;Colmenar Viejo;1192;
2006;Municipios;0442;Colmenarejo;239;
2006;Municipios;0480;Corpa;23;
2006;Municipios;0493;Coslada;3194;
2006;Municipios;0506;Cubas de la Sagra;105;
2006;Municipios;0534;Daganzo de Arriba;267;
2006;Municipios;0549;Escorial (El);418;
2006;Municipios;0552;Estremera;40;
2006;Municipios;0565;Fresnedillas de la Oliva;58;
2006;Municipios;0571;Fresno de Torote;65;
2006;Municipios;0587;Fuenlabrada;8985;
2006;Municipios;0590;Fuente el Saz de Jarama;159;
2006;Municipios;0604;Fuentidueña de Tajo;102;
2006;Municipios;0611;Galapagar;1077;
2006;Municipios;0626;Garganta de los Montes;16;
2006;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;7;
2006;Municipios;0647;Gascones;2;
2006;Municipios;0650;Getafe;7099;
2006;Municipios;0663;Griñón;261;
2006;Municipios;0679;Guadalix de la Sierra;175;
2006;Municipios;0685;Guadarrama;501;
2006;Municipios;0698;Hiruela (La);1;
2006;Municipios;0702;Horcajo de la Sierra-Aoslos;8;
2006;Municipios;0719;Horcajuelo de la Sierra;2;
2006;Municipios;0724;Hoyo de Manzanares;188;
2006;Municipios;0730;Humanes de Madrid;835;
2006;Municipios;0745;Leganés;7982;
2006;Municipios;0758;Loeches;177;
2006;Municipios;0761;Lozoya;11;
2006;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;35;
2006;Municipios;0783;Madarcos;1;
2006;Municipios;0796;Madrid;111276;
2006;Municipios;0800;Majadahonda;1620;
2006;Municipios;0822;Manzanares el Real;240;
2006;Municipios;0838;Meco;427;
2006;Municipios;0843;Mejorada del Campo;836;
2006;Municipios;0856;Miraflores de la Sierra;161;
2006;Municipios;0869;Molar (El);160;
2006;Municipios;0875;Molinos (Los);122;
2006;Municipios;0881;Montejo de la Sierra;6;
2006;Municipios;0894;Moraleja de Enmedio;152;
2006;Municipios;0908;Moralzarzal;341;
2006;Municipios;0915;Morata de Tajuña;235;
2006;Municipios;0920;Móstoles;10061;
2006;Municipios;0936;Navacerrada;97;
2006;Municipios;0941;Navalafuente;34;
2006;Municipios;0954;Navalagamella;56;
2006;Municipios;0967;Navalcarnero;801;
2006;Municipios;0973;Navarredonda y San Mamés;2;
2006;Municipios;0992;Navas del Rey;122;
2006;Municipios;1006;Nuevo Baztán;211;
2006;Municipios;1013;Olmeda de las Fuentes;9;
2006;Municipios;1028;Orusco de Tajuña;53;
2006;Municipios;1049;Paracuellos de Jarama;219;
2006;Municipios;1065;Parla;4723;
2006;Municipios;1071;Patones;21;
2006;Municipios;1087;Pedrezuela;73;
2006;Municipios;1090;Pelayos de la Presa;104;
2006;Municipios;1104;Perales de Tajuña;87;
2006;Municipios;1111;Pezuela de las Torres;23;
2006;Municipios;1126;Pinilla del Valle;4;
2006;Municipios;1132;Pinto;1436;
2006;Municipios;1147;Piñuécar-Gandullas;5;
2006;Municipios;1150;Pozuelo de Alarcón;1746;
2006;Municipios;1163;Pozuelo del Rey;11;
2006;Municipios;1179;Prádena del Rincón;4;
2006;Municipios;1185;Puebla de la Sierra;5;
2006;Municipios;9020;Puentes Viejas;29;
2006;Municipios;1198;Quijorna;69;
2006;Municipios;1202;Rascafría;41;
2006;Municipios;1219;Redueña;4;
2006;Municipios;1224;Ribatejada;22;
2006;Municipios;1230;Rivas-Vaciamadrid;1758;
2006;Municipios;1245;Robledillo de la Jara;1;
2006;Municipios;1258;Robledo de Chavela;133;
2006;Municipios;1261;Robregordo;0;
2006;Municipios;1277;Rozas de Madrid (Las);2049;
2006;Municipios;1283;Rozas de Puerto Real;20;
2006;Municipios;1296;San Agustín del Guadalix;285;
2006;Municipios;1300;San Fernando de Henares;1376;
2006;Municipios;1317;San Lorenzo de El Escorial;512;
2006;Municipios;1322;San Martín de la Vega;537;
2006;Municipios;1338;San Martín de Valdeiglesias;427;
2006;Municipios;1343;San Sebastián de los Reyes;2312;
2006;Municipios;1356;Santa María de la Alameda;31;
2006;Municipios;1369;Santorcaz;30;
2006;Municipios;1375;Santos de la Humosa (Los);49;
2006;Municipios;1381;Serna del Monte (La);3;
2006;Municipios;1408;Serranillos del Valle;110;
2006;Municipios;1415;Sevilla la Nueva;264;
2006;Municipios;1436;Somosierra;2;
2006;Municipios;1441;Soto del Real;217;
2006;Municipios;1454;Talamanca de Jarama;85;
2006;Municipios;1467;Tielmes;52;
2006;Municipios;1473;Titulcia;31;
2006;Municipios;1489;Torrejón de Ardoz;4648;
2006;Municipios;1492;Torrejón de la Calzada;220;
2006;Municipios;1505;Torrejón de Velasco;153;
2006;Municipios;1512;Torrelaguna;132;
2006;Municipios;1527;Torrelodones;467;
2006;Municipios;1533;Torremocha de Jarama;22;
2006;Municipios;1548;Torres de la Alameda;299;
2006;Municipios;9036;Tres Cantos;949;
2006;Municipios;1551;Valdaracete;43;
2006;Municipios;1564;Valdeavero;45;
2006;Municipios;1570;Valdelaguna;34;
2006;Municipios;1586;Valdemanco;22;
2006;Municipios;1599;Valdemaqueda;43;
2006;Municipios;1603;Valdemorillo;324;
2006;Municipios;1610;Valdemoro;2514;
2006;Municipios;1625;Valdeolmos-Alalpardo;63;
2006;Municipios;1631;Valdepiélagos;17;
2006;Municipios;1646;Valdetorres de Jarama;137;
2006;Municipios;1659;Valdilecha;65;
2006;Municipios;1662;Valverde de Alcalá;15;
2006;Municipios;1678;Velilla de San Antonio;359;
2006;Municipios;1684;Vellón (El);51;
2006;Municipios;1697;Venturada;43;
2006;Municipios;1718;Villa del Prado;208;
2006;Municipios;1701;Villaconejos;119;
2006;Municipios;1723;Villalbilla;274;
2006;Municipios;1739;Villamanrique de Tajo;36;
2006;Municipios;1744;Villamanta;77;
2006;Municipios;1757;Villamantilla;23;
2006;Municipios;1760;Villanueva de la Cañada;356;
2006;Municipios;1782;Villanueva de Perales;42;
2006;Municipios;1776;Villanueva del Pardillo;408;
2006;Municipios;1795;Villar del Olmo;65;
2006;Municipios;1809;Villarejo de Salvanés;201;
2006;Municipios;1816;Villaviciosa de Odón;694;
2006;Municipios;1821;Villavieja del Lozoya;12;
2006;Municipios;1837;Zarzalejo;66;
2006;Zonas Estadísticas;03;Este Metropolitano;22996;
2006;Zonas Estadísticas;01;Municipio de Madrid;111276;
2006;Zonas Estadísticas;07;Nordeste Comunidad;1670;
2006;Zonas Estadísticas;02;Norte Metropolitano;8411;
2006;Zonas Estadísticas;05;Oeste Metropolitano;11524;
2006;Zonas Estadísticas;11;Sierra Central;4760;
2006;Zonas Estadísticas;06;Sierra Norte;1112;
2006;Zonas Estadísticas;10;Sierra Sur;1519;
2006;Zonas Estadísticas;08;Sudeste Comunidad;3034;
2006;Zonas Estadísticas;09;Sudoeste Comunidad;3332;
2006;Zonas Estadísticas;04;Sur Metropolitano;54226;
2007;Comunidad de Madrid;;Comunidad de Madrid;222811;
2007;Municipios;0014;Acebeda (La);2;
2007;Municipios;0029;Ajalvir;90;
2007;Municipios;0035;Alameda del Valle;7;
2007;Municipios;0040;Álamo (El);246;
2007;Municipios;0053;Alcalá de Henares;8575;
2007;Municipios;0066;Alcobendas;3040;
2007;Municipios;0072;Alcorcón;7090;
2007;Municipios;0088;Aldea del Fresno;102;
2007;Municipios;0091;Algete;601;
2007;Municipios;0105;Alpedrete;407;
2007;Municipios;0112;Ambite;13;
2007;Municipios;0127;Anchuelo;36;
2007;Municipios;0133;Aranjuez;2282;
2007;Municipios;0148;Arganda del Rey;1685;
2007;Municipios;0151;Arroyomolinos;336;
2007;Municipios;0164;Atazar (El);3;
2007;Municipios;0170;Batres;52;
2007;Municipios;0186;Becerril de la Sierra;171;
2007;Municipios;0199;Belmonte de Tajo;47;
2007;Municipios;0210;Berrueco (El);20;
2007;Municipios;0203;Berzosa del Lozoya;8;
2007;Municipios;0225;Boadilla del Monte;843;
2007;Municipios;0231;Boalo (El);180;
2007;Municipios;0246;Braojos;5;
2007;Municipios;0259;Brea de Tajo;9;
2007;Municipios;0262;Brunete;244;
2007;Municipios;0278;Buitrago del Lozoya;74;
2007;Municipios;0284;Bustarviejo;60;
2007;Municipios;0297;Cabanillas de la Sierra;33;
2007;Municipios;0301;Cabrera (La);74;
2007;Municipios;0318;Cadalso de los Vidrios;157;
2007;Municipios;0323;Camarma de Esteruelas;220;
2007;Municipios;0339;Campo Real;121;
2007;Municipios;0344;Canencia;23;
2007;Municipios;0357;Carabaña;73;
2007;Municipios;0360;Casarrubuelos;123;
2007;Municipios;0376;Cenicientos;125;
2007;Municipios;0382;Cercedilla;184;
2007;Municipios;0395;Cervera de Buitrago;2;
2007;Municipios;0513;Chapinería;81;
2007;Municipios;0528;Chinchón;200;
2007;Municipios;0409;Ciempozuelos;697;
2007;Municipios;0416;Cobeña;118;
2007;Municipios;0468;Collado Mediano;215;
2007;Municipios;0474;Collado Villalba;2134;
2007;Municipios;0437;Colmenar de Oreja;292;
2007;Municipios;0421;Colmenar del Arroyo;39;
2007;Municipios;0455;Colmenar Viejo;1303;
2007;Municipios;0442;Colmenarejo;228;
2007;Municipios;0480;Corpa;20;
2007;Municipios;0493;Coslada;3730;
2007;Municipios;0506;Cubas de la Sagra;109;
2007;Municipios;0534;Daganzo de Arriba;268;
2007;Municipios;0549;Escorial (El);427;
2007;Municipios;0552;Estremera;29;
2007;Municipios;0565;Fresnedillas de la Oliva;62;
2007;Municipios;0571;Fresno de Torote;62;
2007;Municipios;0587;Fuenlabrada;8883;
2007;Municipios;0590;Fuente el Saz de Jarama;160;
2007;Municipios;0604;Fuentidueña de Tajo;111;
2007;Municipios;0611;Galapagar;1055;
2007;Municipios;0626;Garganta de los Montes;18;
2007;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;16;
2007;Municipios;0647;Gascones;10;
2007;Municipios;0650;Getafe;6696;
2007;Municipios;0663;Griñón;230;
2007;Municipios;0679;Guadalix de la Sierra;203;
2007;Municipios;0685;Guadarrama;412;
2007;Municipios;0698;Hiruela (La);1;
2007;Municipios;0702;Horcajo de la Sierra-Aoslos;6;
2007;Municipios;0719;Horcajuelo de la Sierra;2;
2007;Municipios;0724;Hoyo de Manzanares;185;
2007;Municipios;0730;Humanes de Madrid;806;
2007;Municipios;0745;Leganés;7853;
2007;Municipios;0758;Loeches;222;
2007;Municipios;0761;Lozoya;17;
2007;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;32;
2007;Municipios;0783;Madarcos;1;
2007;Municipios;0796;Madrid;109571;
2007;Municipios;0800;Majadahonda;1661;
2007;Municipios;0822;Manzanares el Real;246;
2007;Municipios;0838;Meco;428;
2007;Municipios;0843;Mejorada del Campo;873;
2007;Municipios;0856;Miraflores de la Sierra;196;
2007;Municipios;0869;Molar (El);198;
2007;Municipios;0875;Molinos (Los);107;
2007;Municipios;0881;Montejo de la Sierra;5;
2007;Municipios;0894;Moraleja de Enmedio;146;
2007;Municipios;0908;Moralzarzal;351;
2007;Municipios;0915;Morata de Tajuña;260;
2007;Municipios;0920;Móstoles;9896;
2007;Municipios;0936;Navacerrada;106;
2007;Municipios;0941;Navalafuente;39;
2007;Municipios;0954;Navalagamella;69;
2007;Municipios;0967;Navalcarnero;816;
2007;Municipios;0973;Navarredonda y San Mamés;5;
2007;Municipios;0992;Navas del Rey;113;
2007;Municipios;1006;Nuevo Baztán;199;
2007;Municipios;1013;Olmeda de las Fuentes;12;
2007;Municipios;1028;Orusco de Tajuña;54;
2007;Municipios;1049;Paracuellos de Jarama;226;
2007;Municipios;1065;Parla;4959;
2007;Municipios;1071;Patones;14;
2007;Municipios;1087;Pedrezuela;104;
2007;Municipios;1090;Pelayos de la Presa;113;
2007;Municipios;1104;Perales de Tajuña;94;
2007;Municipios;1111;Pezuela de las Torres;23;
2007;Municipios;1126;Pinilla del Valle;15;
2007;Municipios;1132;Pinto;1459;
2007;Municipios;1147;Piñuécar-Gandullas;6;
2007;Municipios;1150;Pozuelo de Alarcón;1734;
2007;Municipios;1163;Pozuelo del Rey;15;
2007;Municipios;1179;Prádena del Rincón;5;
2007;Municipios;1185;Puebla de la Sierra;5;
2007;Municipios;9020;Puentes Viejas;19;
2007;Municipios;1198;Quijorna;63;
2007;Municipios;1202;Rascafría;40;
2007;Municipios;1219;Redueña;7;
2007;Municipios;1224;Ribatejada;22;
2007;Municipios;1230;Rivas-Vaciamadrid;1729;
2007;Municipios;1245;Robledillo de la Jara;0;
2007;Municipios;1258;Robledo de Chavela;132;
2007;Municipios;1261;Robregordo;1;
2007;Municipios;1277;Rozas de Madrid (Las);2095;
2007;Municipios;1283;Rozas de Puerto Real;13;
2007;Municipios;1296;San Agustín del Guadalix;272;
2007;Municipios;1300;San Fernando de Henares;1666;
2007;Municipios;1317;San Lorenzo de El Escorial;476;
2007;Municipios;1322;San Martín de la Vega;553;
2007;Municipios;1338;San Martín de Valdeiglesias;404;
2007;Municipios;1343;San Sebastián de los Reyes;2389;
2007;Municipios;1356;Santa María de la Alameda;37;
2007;Municipios;1369;Santorcaz;37;
2007;Municipios;1375;Santos de la Humosa (Los);59;
2007;Municipios;1381;Serna del Monte (La);4;
2007;Municipios;1408;Serranillos del Valle;96;
2007;Municipios;1415;Sevilla la Nueva;262;
2007;Municipios;1436;Somosierra;2;
2007;Municipios;1441;Soto del Real;221;
2007;Municipios;1454;Talamanca de Jarama;83;
2007;Municipios;1467;Tielmes;57;
2007;Municipios;1473;Titulcia;29;
2007;Municipios;1489;Torrejón de Ardoz;4865;
2007;Municipios;1492;Torrejón de la Calzada;235;
2007;Municipios;1505;Torrejón de Velasco;167;
2007;Municipios;1512;Torrelaguna;143;
2007;Municipios;1527;Torrelodones;460;
2007;Municipios;1533;Torremocha de Jarama;15;
2007;Municipios;1548;Torres de la Alameda;294;
2007;Municipios;9036;Tres Cantos;943;
2007;Municipios;1551;Valdaracete;58;
2007;Municipios;1564;Valdeavero;36;
2007;Municipios;1570;Valdelaguna;30;
2007;Municipios;1586;Valdemanco;22;
2007;Municipios;1599;Valdemaqueda;27;
2007;Municipios;1603;Valdemorillo;331;
2007;Municipios;1610;Valdemoro;2587;
2007;Municipios;1625;Valdeolmos-Alalpardo;63;
2007;Municipios;1631;Valdepiélagos;14;
2007;Municipios;1646;Valdetorres de Jarama;140;
2007;Municipios;1659;Valdilecha;91;
2007;Municipios;1662;Valverde de Alcalá;7;
2007;Municipios;1678;Velilla de San Antonio;405;
2007;Municipios;1684;Vellón (El);44;
2007;Municipios;1697;Venturada;38;
2007;Municipios;1718;Villa del Prado;166;
2007;Municipios;1701;Villaconejos;159;
2007;Municipios;1723;Villalbilla;279;
2007;Municipios;1739;Villamanrique de Tajo;29;
2007;Municipios;1744;Villamanta;81;
2007;Municipios;1757;Villamantilla;23;
2007;Municipios;1760;Villanueva de la Cañada;362;
2007;Municipios;1782;Villanueva de Perales;38;
2007;Municipios;1776;Villanueva del Pardillo;379;
2007;Municipios;1795;Villar del Olmo;63;
2007;Municipios;1809;Villarejo de Salvanés;244;
2007;Municipios;1816;Villaviciosa de Odón;717;
2007;Municipios;1821;Villavieja del Lozoya;11;
2007;Municipios;1837;Zarzalejo;58;
2007;Zonas Estadísticas;03;Este Metropolitano;23844;
2007;Zonas Estadísticas;01;Municipio de Madrid;109571;
2007;Zonas Estadísticas;07;Nordeste Comunidad;1694;
2007;Zonas Estadísticas;02;Norte Metropolitano;8666;
2007;Zonas Estadísticas;05;Oeste Metropolitano;11490;
2007;Zonas Estadísticas;11;Sierra Central;4637;
2007;Zonas Estadísticas;06;Sierra Norte;1161;
2007;Zonas Estadísticas;10;Sierra Sur;1430;
2007;Zonas Estadísticas;08;Sudeste Comunidad;3266;
2007;Zonas Estadísticas;09;Sudoeste Comunidad;3291;
2007;Zonas Estadísticas;04;Sur Metropolitano;53761;
2008;Comunidad de Madrid;;Comunidad de Madrid;253924;
2008;Municipios;0014;Acebeda (La);3;
2008;Municipios;0029;Ajalvir;107;
2008;Municipios;0035;Alameda del Valle;8;
2008;Municipios;0040;Álamo (El);325;
2008;Municipios;0053;Alcalá de Henares;9704;
2008;Municipios;0066;Alcobendas;3483;
2008;Municipios;0072;Alcorcón;7954;
2008;Municipios;0088;Aldea del Fresno;135;
2008;Municipios;0091;Algete;610;
2008;Municipios;0105;Alpedrete;483;
2008;Municipios;0112;Ambite;19;
2008;Municipios;0127;Anchuelo;43;
2008;Municipios;0133;Aranjuez;2544;
2008;Municipios;0148;Arganda del Rey;2233;
2008;Municipios;0151;Arroyomolinos;412;
2008;Municipios;0164;Atazar (El);3;
2008;Municipios;0170;Batres;49;
2008;Municipios;0186;Becerril de la Sierra;194;
2008;Municipios;0199;Belmonte de Tajo;62;
2008;Municipios;0210;Berrueco (El);19;
2008;Municipios;0203;Berzosa del Lozoya;8;
2008;Municipios;0225;Boadilla del Monte;1011;
2008;Municipios;0231;Boalo (El);208;
2008;Municipios;0246;Braojos;8;
2008;Municipios;0259;Brea de Tajo;18;
2008;Municipios;0262;Brunete;316;
2008;Municipios;0278;Buitrago del Lozoya;69;
2008;Municipios;0284;Bustarviejo;95;
2008;Municipios;0297;Cabanillas de la Sierra;27;
2008;Municipios;0301;Cabrera (La);82;
2008;Municipios;0318;Cadalso de los Vidrios;200;
2008;Municipios;0323;Camarma de Esteruelas;260;
2008;Municipios;0339;Campo Real;212;
2008;Municipios;0344;Canencia;22;
2008;Municipios;0357;Carabaña;83;
2008;Municipios;0360;Casarrubuelos;154;
2008;Municipios;0376;Cenicientos;145;
2008;Municipios;0382;Cercedilla;249;
2008;Municipios;0395;Cervera de Buitrago;2;
2008;Municipios;0513;Chapinería;131;
2008;Municipios;0528;Chinchón;237;
2008;Municipios;0409;Ciempozuelos;928;
2008;Municipios;0416;Cobeña;124;
2008;Municipios;0468;Collado Mediano;250;
2008;Municipios;0474;Collado Villalba;2612;
2008;Municipios;0437;Colmenar de Oreja;351;
2008;Municipios;0421;Colmenar del Arroyo;49;
2008;Municipios;0455;Colmenar Viejo;1526;
2008;Municipios;0442;Colmenarejo;276;
2008;Municipios;0480;Corpa;23;
2008;Municipios;0493;Coslada;3796;
2008;Municipios;0506;Cubas de la Sagra;154;
2008;Municipios;0534;Daganzo de Arriba;297;
2008;Municipios;0549;Escorial (El);482;
2008;Municipios;0552;Estremera;28;
2008;Municipios;0565;Fresnedillas de la Oliva;92;
2008;Municipios;0571;Fresno de Torote;90;
2008;Municipios;0587;Fuenlabrada;10684;
2008;Municipios;0590;Fuente el Saz de Jarama;201;
2008;Municipios;0604;Fuentidueña de Tajo;130;
2008;Municipios;0611;Galapagar;1286;
2008;Municipios;0626;Garganta de los Montes;23;
2008;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;23;
2008;Municipios;0647;Gascones;3;
2008;Municipios;0650;Getafe;7557;
2008;Municipios;0663;Griñón;267;
2008;Municipios;0679;Guadalix de la Sierra;240;
2008;Municipios;0685;Guadarrama;494;
2008;Municipios;0698;Hiruela (La);3;
2008;Municipios;0702;Horcajo de la Sierra-Aoslos;6;
2008;Municipios;0719;Horcajuelo de la Sierra;1;
2008;Municipios;0724;Hoyo de Manzanares;219;
2008;Municipios;0730;Humanes de Madrid;1073;
2008;Municipios;0745;Leganés;9034;
2008;Municipios;0758;Loeches;278;
2008;Municipios;0761;Lozoya;19;
2008;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;58;
2008;Municipios;0783;Madarcos;0;
2008;Municipios;0796;Madrid;121723;
2008;Municipios;0800;Majadahonda;1872;
2008;Municipios;0822;Manzanares el Real;298;
2008;Municipios;0838;Meco;540;
2008;Municipios;0843;Mejorada del Campo;1028;
2008;Municipios;0856;Miraflores de la Sierra;212;
2008;Municipios;0869;Molar (El);299;
2008;Municipios;0875;Molinos (Los);141;
2008;Municipios;0881;Montejo de la Sierra;7;
2008;Municipios;0894;Moraleja de Enmedio;220;
2008;Municipios;0908;Moralzarzal;448;
2008;Municipios;0915;Morata de Tajuña;315;
2008;Municipios;0920;Móstoles;11084;
2008;Municipios;0936;Navacerrada;117;
2008;Municipios;0941;Navalafuente;61;
2008;Municipios;0954;Navalagamella;87;
2008;Municipios;0967;Navalcarnero;1000;
2008;Municipios;0973;Navarredonda y San Mamés;4;
2008;Municipios;0992;Navas del Rey;137;
2008;Municipios;1006;Nuevo Baztán;264;
2008;Municipios;1013;Olmeda de las Fuentes;12;
2008;Municipios;1028;Orusco de Tajuña;51;
2008;Municipios;1049;Paracuellos de Jarama;327;
2008;Municipios;1065;Parla;6540;
2008;Municipios;1071;Patones;15;
2008;Municipios;1087;Pedrezuela;128;
2008;Municipios;1090;Pelayos de la Presa;166;
2008;Municipios;1104;Perales de Tajuña;111;
2008;Municipios;1111;Pezuela de las Torres;29;
2008;Municipios;1126;Pinilla del Valle;9;
2008;Municipios;1132;Pinto;1926;
2008;Municipios;1147;Piñuécar-Gandullas;7;
2008;Municipios;1150;Pozuelo de Alarcón;1930;
2008;Municipios;1163;Pozuelo del Rey;37;
2008;Municipios;1179;Prádena del Rincón;3;
2008;Municipios;1185;Puebla de la Sierra;1;
2008;Municipios;9020;Puentes Viejas;27;
2008;Municipios;1198;Quijorna;81;
2008;Municipios;1202;Rascafría;42;
2008;Municipios;1219;Redueña;12;
2008;Municipios;1224;Ribatejada;26;
2008;Municipios;1230;Rivas-Vaciamadrid;2046;
2008;Municipios;1245;Robledillo de la Jara;4;
2008;Municipios;1258;Robledo de Chavela;153;
2008;Municipios;1261;Robregordo;2;
2008;Municipios;1277;Rozas de Madrid (Las);2138;
2008;Municipios;1283;Rozas de Puerto Real;28;
2008;Municipios;1296;San Agustín del Guadalix;349;
2008;Municipios;1300;San Fernando de Henares;1637;
2008;Municipios;1317;San Lorenzo de El Escorial;548;
2008;Municipios;1322;San Martín de la Vega;743;
2008;Municipios;1338;San Martín de Valdeiglesias;466;
2008;Municipios;1343;San Sebastián de los Reyes;2753;
2008;Municipios;1356;Santa María de la Alameda;62;
2008;Municipios;1369;Santorcaz;53;
2008;Municipios;1375;Santos de la Humosa (Los);90;
2008;Municipios;1381;Serna del Monte (La);6;
2008;Municipios;1408;Serranillos del Valle;130;
2008;Municipios;1415;Sevilla la Nueva;318;
2008;Municipios;1436;Somosierra;4;
2008;Municipios;1441;Soto del Real;224;
2008;Municipios;1454;Talamanca de Jarama;131;
2008;Municipios;1467;Tielmes;108;
2008;Municipios;1473;Titulcia;48;
2008;Municipios;1489;Torrejón de Ardoz;5706;
2008;Municipios;1492;Torrejón de la Calzada;258;
2008;Municipios;1505;Torrejón de Velasco;191;
2008;Municipios;1512;Torrelaguna;158;
2008;Municipios;1527;Torrelodones;448;
2008;Municipios;1533;Torremocha de Jarama;20;
2008;Municipios;1548;Torres de la Alameda;370;
2008;Municipios;9036;Tres Cantos;985;
2008;Municipios;1551;Valdaracete;59;
2008;Municipios;1564;Valdeavero;44;
2008;Municipios;1570;Valdelaguna;40;
2008;Municipios;1586;Valdemanco;34;
2008;Municipios;1599;Valdemaqueda;41;
2008;Municipios;1603;Valdemorillo;422;
2008;Municipios;1610;Valdemoro;3045;
2008;Municipios;1625;Valdeolmos-Alalpardo;68;
2008;Municipios;1631;Valdepiélagos;16;
2008;Municipios;1646;Valdetorres de Jarama;168;
2008;Municipios;1659;Valdilecha;91;
2008;Municipios;1662;Valverde de Alcalá;24;
2008;Municipios;1678;Velilla de San Antonio;419;
2008;Municipios;1684;Vellón (El);77;
2008;Municipios;1697;Venturada;37;
2008;Municipios;1718;Villa del Prado;276;
2008;Municipios;1701;Villaconejos;194;
2008;Municipios;1723;Villalbilla;323;
2008;Municipios;1739;Villamanrique de Tajo;31;
2008;Municipios;1744;Villamanta;97;
2008;Municipios;1757;Villamantilla;31;
2008;Municipios;1760;Villanueva de la Cañada;427;
2008;Municipios;1782;Villanueva de Perales;56;
2008;Municipios;1776;Villanueva del Pardillo;468;
2008;Municipios;1795;Villar del Olmo;74;
2008;Municipios;1809;Villarejo de Salvanés;360;
2008;Municipios;1816;Villaviciosa de Odón;805;
2008;Municipios;1821;Villavieja del Lozoya;11;
2008;Municipios;1837;Zarzalejo;68;
2008;Zonas Estadísticas;03;Este Metropolitano;27003;
2008;Zonas Estadísticas;01;Municipio de Madrid;121723;
2008;Zonas Estadísticas;07;Nordeste Comunidad;2140;
2008;Zonas Estadísticas;02;Norte Metropolitano;9830;
2008;Zonas Estadísticas;05;Oeste Metropolitano;13064;
2008;Zonas Estadísticas;11;Sierra Central;5514;
2008;Zonas Estadísticas;06;Sierra Norte;1391;
2008;Zonas Estadísticas;10;Sierra Sur;1825;
2008;Zonas Estadísticas;08;Sudeste Comunidad;4168;
2008;Zonas Estadísticas;09;Sudoeste Comunidad;4154;
2008;Zonas Estadísticas;04;Sur Metropolitano;63112;
2009;Comunidad de Madrid;;Comunidad de Madrid;405673;
2009;Municipios;0014;Acebeda (La);1;
2009;Municipios;0029;Ajalvir;187;
2009;Municipios;0035;Alameda del Valle;11;
2009;Municipios;0040;Álamo (El);584;
2009;Municipios;0053;Alcalá de Henares;16708;
2009;Municipios;0066;Alcobendas;5883;
2009;Municipios;0072;Alcorcón;11880;
2009;Municipios;0088;Aldea del Fresno;230;
2009;Municipios;0091;Algete;1064;
2009;Municipios;0105;Alpedrete;723;
2009;Municipios;0112;Ambite;47;
2009;Municipios;0127;Anchuelo;78;
2009;Municipios;0133;Aranjuez;4103;
2009;Municipios;0148;Arganda del Rey;4614;
2009;Municipios;0151;Arroyomolinos;662;
2009;Municipios;0164;Atazar (El);3;
2009;Municipios;0170;Batres;85;
2009;Municipios;0186;Becerril de la Sierra;334;
